metamodel_api_key,api_key,id,parent_object_id,label,namespace,created_at
layoutComponentConfig,startDateTime,2034610895290648,1009,实际开始时间,,1554344585037
layoutComponentConfig,startLongitudeAndLatitude,2034610895290584,894,签到地址经纬度,,1554344585037
layoutComponentConfig,startLongitudeAndLatitude,2034610895290654,1009,活动开始经纬度,,1554344585037
layoutComponentConfig,startTime,2034610895290531,891,拜访开始时间,,1554344585037
layoutComponentConfig,startTime,2034610895290539,892,拜访开始时间,,1554344585037
layoutComponentConfig,state,2034610895290492,860,省,,1554344585037
layoutComponentConfig,state,3686555562196439,1322,状态,,1682648462000
layoutComponentConfig,status,11100136200023,1362,状态,,1756886182342
layoutComponentConfig,status,2034610895290384,840,状态,,1554344585037
layoutComponentConfig,status,2034610895290409,853,状态,,1554344585037
layoutComponentConfig,status,2034610895290441,854,状态,,1554344585037
layoutComponentConfig,status,2034610895290468,856,状态,,1554344585037
layoutComponentConfig,status,2034610895290482,857,状态,,1554344585037
layoutComponentConfig,status,2034610895290484,858,状态,,1554344585037
layoutComponentConfig,status,2034610895290488,859,状态,,1554344585037
layoutComponentConfig,status,2034610895290491,860,状态,,1554344585037
layoutComponentConfig,status,2750627159915979,594,活动状态,,1682648462000
layoutComponentConfig,status,3600435722747567,650,状态,,1682648462000
layoutComponentConfig,status,3699441206154112,1245,状态,system,1731650400000
layoutComponentConfig,status,3927438444879425,1297,状态,,1736847047000
layoutComponentConfig,status,3927438444879431,1296,状态,,1736847047000
layoutComponentConfig,status,3927438444879432,1291,状态,,1736847047000
layoutComponentConfig,status,3927438444879440,1292,状态,,1736847047000
layoutComponentConfig,status,3927438444879448,1293,状态,,1736847047000
layoutComponentConfig,status,3927438444879458,1298,状态,,1736847047000
layoutComponentConfig,status_1030,2074379995611140,1030,状态,system,1577085018730
layoutComponentConfig,status_1030,2524519218873473,1030,状态,system,1641398400000
layoutComponentConfig,status_1041,2096287668977665,1041,状态,system,1642645609705
layoutComponentConfig,status_1041,2524519206749313,1041,启用状态,system,1645113600000
layoutComponentConfig,status_1044,2122124177997824,1044,状态,system,1644287131169
layoutComponentConfig,status_1044,2524519188382913,1044,状态,system,1645113600000
layoutComponentConfig,status_1045,2096288259866627,1045,状态,system,1642672685460
layoutComponentConfig,status_1045,2524519182320769,1045,任务状态,system,1647964800000
layoutComponentConfig,status_1089,2228203571709122,1089,状态,system,1650348205486
layoutComponentConfig,status_1089,2524519126254785,1089,状态,system,1650556800000
layoutComponentConfig,status_1106,2320616525481088,1106,启用状态,system,1656344522513
layoutComponentConfig,status_1106,2519210401580160,1106,计划状态,system,1656344522513
layoutComponentConfig,status_1110,2320616746108034,1110,积分状态,system,1656356920510
layoutComponentConfig,status_1110,2524519076938945,1110,积分状态,system,1656864000000
layoutComponentConfig,status_491,744712134950952,491,状态,,1560218429659
layoutComponentConfig,status_491,2933246387919936,491,,,1693795946100
layoutComponentConfig,status_690,1676542660870169,690,保客状态,system,1577085018730
layoutComponentConfig,status_690,2524519968097474,690,保客状态,system,1641830400000
layoutComponentConfig,status_691,1986424940068888,691,状态,system,1577085018730
layoutComponentConfig,status_691,2524519962330241,691,状态,system,1642089600000
layoutComponentConfig,status_692,2074370953592834,692,状态,system,1628747723853
layoutComponentConfig,status_692,2524519955711169,692,状态,system,1642089600000
layoutComponentConfig,status_699,1679449865224194,699,预约状态,system,1577085018730
layoutComponentConfig,status_699,2524519919174850,699,预约状态,system,1641830400000
layoutComponentConfig,status_700,2078700614205453,700,单据状态,system,1577085018730
layoutComponentConfig,status_700,2524519912866946,700,单据状态,system,1639756800000
layoutComponentConfig,status_702,1676538619527198,702,人员状态,system,1577085018730
layoutComponentConfig,status_702,2524519899939969,702,人员状态,system,1645977600000
layoutComponentConfig,status_713,2077289772531731,713,状态,system,1628759119869
layoutComponentConfig,status_713,2524519845364929,713,状态,system,1663603200000
layoutComponentConfig,status_724,2077289908862979,724,是否生效,system,1628759145150
layoutComponentConfig,status_724,2524519783269569,724,是否生效,system,1641830400000
layoutComponentConfig,status_727,2077290244685834,727,状态,system,1628759164172
layoutComponentConfig,status_727,2524519764952193,727,状态,system,1641830400000
layoutComponentConfig,status_730,2100861561028613,730,状态,system,1642734336765
layoutComponentConfig,status_730,2524519752647809,730,状态,system,1643299200000
layoutComponentConfig,status_741,2145133772604615,741,状态,system,1645666311080
layoutComponentConfig,status_741,2524519716209794,741,状态,system,1645977600000
layoutComponentConfig,status_742,2074374579503119,742,状态,system,1628759022256
layoutComponentConfig,status_742,2524519710164161,742,状态,system,1640880000000
layoutComponentConfig,status_745,2074374812958735,745,状态,system,1628759035711
layoutComponentConfig,status_745,2524519697974466,745,状态,system,1640880000000
layoutComponentConfig,status_756,1676542654218283,756,任务状态,system,1577085018730
layoutComponentConfig,status_756,2524519655212161,756,任务状态,system,1645977600000
layoutComponentConfig,status_766,1676542660870150,766,状态,system,1577085018730
layoutComponentConfig,status_766,2524519593919616,766,状态,system,1645977600000
layoutComponentConfig,status_767,1676496760111132,767,状态,system,1577085018730
layoutComponentConfig,status_767,2524519587873984,767,状态,system,1645977600000
layoutComponentConfig,status_790,1689269269168172,790,预约状态,system,1577085018730
layoutComponentConfig,status_790,2524519570277506,790,预约状态,system,1650211200000
layoutComponentConfig,status_799,2220062293378245,799,状态,system,1650262680834
layoutComponentConfig,status_799,2524519551812802,799,状态,system,1650211200000
layoutComponentConfig,status_803,1704581400707097,803,客流状态,system,1577085018730
layoutComponentConfig,status_803,2524519527564418,803,客流状态,system,1650988800000
layoutComponentConfig,status_819,1734811863302185,819,状态,system,1577085018730
layoutComponentConfig,status_819,2524519433094337,819,状态,system,1641312000000
layoutComponentConfig,status_832,1768256984399897,832,状态,system,1577085018730
layoutComponentConfig,status_832,2524519384483009,832,状态,system,1640880000000
layoutComponentConfig,status_834,1773902374289411,834,状态,system,1577085018730
layoutComponentConfig,status_834,2524519372342465,834,状态,system,1640880000000
layoutComponentConfig,status_835,1768410871562278,835,状态,system,1577085018730
layoutComponentConfig,status_835,2524519365772417,835,状态,system,1640880000000
layoutComponentConfig,status_843,2077289051193345,843,状态,system,1628759271089
layoutComponentConfig,status_843,2524519335642305,843,状态,system,1641916800000
layoutComponentConfig,status_901,1932359389167620,901,状态,system,1577085018730
layoutComponentConfig,status_901,2524519256458369,901,状态,system,1652716800000
layoutComponentConfig,status_919,1978033270456339,919,状态,system,1577085018730
layoutComponentConfig,status_919,1978033270456342,919,状态,system,1577085018730
layoutComponentConfig,status_919,2524519237190849,919,状态,system,1636992000000
layoutComponentConfig,supervisor,3191280364704641,405,随访人,,1554344585037
layoutComponentConfig,supervisor,3349668920017728,406,随访人,,1719212861000
layoutComponentConfig,syncStatus_923,2034610895290370,923,同步状态,system,1577085018730
layoutComponentConfig,syncStatus_923,2524519231145090,923,同步状态,system,1639756800000
layoutComponentConfig,telphone,2034610895290392,853,电话,,1554344585037
layoutComponentConfig,telphone,2034610895290429,854,电话,,1554344585037
layoutComponentConfig,thirdVerifyId,2034610895290394,853,第三方验证ID,,1554344585037
layoutComponentConfig,thirdVerifyId,2034610895290418,854,第三方验证ID,,1554344585037
layoutComponentConfig,transitQuantity,3587495065326489,1318,在途数量,,1728367998245
layoutComponentConfig,transitQuantity,3636973466538910,464,在途数量,,1737366882000
layoutComponentConfig,type,2034610895290480,857,产品类型,,1554344585037
layoutComponentConfig,type,2034610895290487,859,标签类型,,1554344585037
layoutComponentConfig,type,2034610895290495,885,分级类型,,1554344585037
layoutComponentConfig,type,2034610895290611,1004,活动类型,,1554344585037
layoutComponentConfig,type,2034610895290625,1006,评分类型,,1554344585037
layoutComponentConfig,type,2034610895290675,1011,目标类型,,1554344585037
layoutComponentConfig,type,2750627159915971,594,活动形式,,1682648462000
layoutComponentConfig,type,3686555562196429,1322,地址类型,,1682648462000
layoutComponentConfig,type,4231616538203074,532,发生事由,,1773042000000
layoutComponentConfig,unit,3504085558690652,1326,销售单位,,1733385420000
layoutComponentConfig,unit,3587495065326500,1324,单位,,1728367998245
layoutComponentConfig,unit,3587496761725839,1326,单位,,1728367998245
layoutComponentConfig,upperLimitValue,3321361878220269,531,,,1708664400000
layoutComponentConfig,upperLimitValue,3600435722747525,530,上限值,,1682648462000
layoutComponentConfig,url,2034610895290397,853,网址,,1554344585037
layoutComponentConfig,url,2064363768349584,869,小程序链接,system,1554344585037
layoutComponentConfig,verifyState,2034610895290393,853,验证状态,,1554344585037
layoutComponentConfig,verifyState,2034610895290417,854,验证状态,,1554344585037
layoutComponentConfig,vin_801,1704535848599592,801,车架识别号,system,1577085018730
layoutComponentConfig,vin_801,1704535848599593,801,车架识别号,system,1577085018730
layoutComponentConfig,wechatUserId,2034610895290690,1014,微信用户信息,,1554344585037
layoutComponentConfig,wechatUserId,2034610895290701,1016,微信用户,,1554344585037
layoutComponentConfig,workflowStageName,3927438444879427,1297,工作流阶段名称,,1736847047000
layoutComponentConfig,workflowStageName,3927438444879428,1296,工作流阶段名称,,1736847047000
layoutComponentConfig,workflowStageName,3927438444879433,1291,工作流阶段名称,,1736847047000
layoutComponentConfig,workflowStageName,3927438444879439,1292,工作流阶段名称,,1736847047000
layoutComponentConfig,workflowStageName,3927438444879446,1293,工作流阶段名称,,1736847047000
layoutComponentConfig,workflowStageName,3927438444879452,1305,工作流阶段名称,,1736847047000
layoutComponentConfig,workflowStageName,3927438444879457,1298,工作流阶段名称,,1736847047000
layoutComponentConfig,workflowStageName_1153,2524519026525376,1153,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1153,2542702559872192,1153,工作流阶段名称,system,1668746943276
layoutComponentConfig,workflowStageName_1154,2524519019234432,1154,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1154,2542702623327424,1154,工作流阶段名称,system,1668746967109
layoutComponentConfig,workflowStageName_1155,2524519013090496,1155,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1155,2542702676706496,1155,工作流阶段名称,system,1668746983714
layoutComponentConfig,workflowStageName_1156,2524519006520448,1156,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1156,2542702724678848,1156,工作流阶段名称,system,1668746999628
layoutComponentConfig,workflowStageName_1157,2524519000360128,1157,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1157,2542702773748928,1157,工作流阶段名称,system,1668747019365
layoutComponentConfig,workflowStageName_1158,2524518994199680,1158,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1158,2542702825981120,1158,工作流阶段名称,system,1668747034218
layoutComponentConfig,workflowStageName_1159,2524518987711680,1159,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1159,2542702879900864,1159,工作流阶段名称,system,1668747051288
layoutComponentConfig,workflowStageName_1160,2524518981207168,1160,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1160,2542702923760832,1160,工作流阶段名称,system,1668747067437
layoutComponentConfig,workflowStageName_1161,2524518974637248,1161,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1161,2542702969144512,1161,工作流阶段名称,system,1668747084788
layoutComponentConfig,workflowStageName_1162,2524518967788672,1162,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1162,2542703021360320,1162,工作流阶段名称,system,1668747101133
layoutComponentConfig,workflowStageName_1163,2524518959809728,1163,工作流阶段名称,system,1668787200000
layoutComponentConfig,workflowStageName_1163,2542703066842240,1163,工作流阶段名称,system,1668747146107
layoutComponentConfig,wxAvatar_819,2074374066864128,819,头像,system,1628759328736
layoutComponentConfig,wxAvatar_819,2524519433094338,819,头像,system,1641312000000
layoutComponentConfig,wxAvatar_845,1836186347405357,845,头像,system,1577085018730
layoutComponentConfig,wxAvatar_845,2524519329596544,845,头像,system,1643126400000
operateApiRegister,asset_lock,2786246543152299,,数据锁定,system,1701100800000
operateApiRegister,asset_lock,3281719775134552,,生成服务报告,system,1715683800118
operateApiRegister,bidBondApp_lock,2786031639642944,,数据锁定,system,1684811073028
operateApiRegister,bidBondApp_lock,3291840733365070,,生成服务报告,system,1715683800119
operateApiRegister,bidOpening_lock,2786031639642965,,数据锁定,system,1684811141564
operateApiRegister,bidOpening_lock,3291840733365071,,生成服务报告,system,1715683800119
operateApiRegister,bidSubmission_lock,2780579557409629,,数据锁定,system,1684811003362
operateApiRegister,bidSubmission_lock,3291840733365069,,生成服务报告,system,1715683800119
operateApiRegister,charge_lock,2780575460148060,,数据锁定,system,1684747076193
operateApiRegister,charge_lock,3281719775134551,,生成服务报告,system,1715683800118
operateApiRegister,com.rkhd.data.xobject.outboundcheck.actions.rest.checkOut_common,3731944353619419,,检查库存,system,1745234532000
operateApiRegister,com.rkhd.data.xobject.outboundcheck.actions.rest.checkOut_common,3731944353619421,,检查库存,system,1745234532000
operateApiRegister,com.rkhd.data.xobject.outboundcheck.actions.rest.checkOut_common,3731944353619423,,检查库存,system,1745234532000
operateApiRegister,com.rkhd.data.xobject.outboundcheck.actions.rest.checkOut_common,3731944353619425,,检查库存,system,1745234532000
operateApiRegister,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity_common,3731944353619404,,生成小程序动态,system,1745234532000
operateApiRegister,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity_common,3731944353619406,,生成小程序动态,system,1745234532000
operateApiRegister,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity_common,3731944353619408,,生成小程序动态,system,1745234532000
operateApiRegister,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity_common,3731944353619410,,生成小程序动态,system,1745234532000
operateApiRegister,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity_common,3731944353619412,,生成小程序动态,system,1745234532000
operateApiRegister,common_lock,1243418662699951,,自定义实体模板,system,1590745637741
operateApiRegister,common_lock,3281719775134533,,生成服务报告,system,1715683800118
operateApiRegister,depotRepair_lock,2786246543152271,,数据锁定,system,1699200000000
operateApiRegister,depotRepair_lock,3281719775134570,,生成服务报告,system,1715683800118
operateApiRegister,dispatchNote_lock,1526535685030821,,发运单锁定,system,1608026099000
operateApiRegister,dispatchNote_lock,3281719775134539,,生成服务报告,system,1715683800118
operateApiRegister,employeeSkill_lock,2780576849429346,,数据锁定,system,1684749637100
operateApiRegister,employeeSkill_lock,3281719775134559,,生成服务报告,system,1715683800118
operateApiRegister,errorCode_lock,2780578016969555,,数据锁定,system,1684809040928
operateApiRegister,errorCode_lock,3291840733365057,,生成服务报告,system,1715683800118
operateApiRegister,evaluation_lock,2780577548043074,,数据锁定,system,1684807474490
operateApiRegister,evaluation_lock,3281719775134566,,生成服务报告,system,1715683800118
operateApiRegister,evaluationDetail_lock,2780577548043095,,数据锁定,system,1684807537260
operateApiRegister,evaluationDetail_lock,3281719775134565,,生成服务报告,system,1715683800118
operateApiRegister,fieldJob_lock,1382176028787591,,派工单锁定,system,1606373984000
operateApiRegister,fieldJob_lock,3281719775134538,,生成服务报告,system,1715683800118
operateApiRegister,fieldJobCheckItem_lock,2780575725798228,,数据锁定,system,1684747512623
operateApiRegister,fieldJobCheckItem_lock,3281719775134554,,生成服务报告,system,1715683800118
operateApiRegister,fieldJobSkill_lock,2780577085391686,,数据锁定,system,1684750538283
operateApiRegister,fieldJobSkill_lock,3281719775134558,,生成服务报告,system,1715683800118
operateApiRegister,formDoc_lock,2780578192393048,,数据锁定,system,1684809379792
operateApiRegister,formDoc_lock,3291840733365060,,生成服务报告,system,1715683800118
operateApiRegister,formExamination_lock,2780579160703853,,数据锁定,system,1684810338664
operateApiRegister,formExamination_lock,3291840733365064,,生成服务报告,system,1715683800119
operateApiRegister,formInstance_lock,2780578744206152,,数据锁定,system,1684809687793
operateApiRegister,formInstance_lock,3291840733365061,,生成服务报告,system,1715683800118
operateApiRegister,formQuestion_lock,2780579557409608,,数据锁定,system,1684810590680
operateApiRegister,formQuestion_lock,3291840733365066,,生成服务报告,system,1715683800119
operateApiRegister,formVote_lock,2780579160703832,,数据锁定,system,1684810214204
operateApiRegister,formVote_lock,3291840733365065,,生成服务报告,system,1715683800119
operateApiRegister,investigate_lock,2780579160703811,,数据锁定,system,1684810124681
operateApiRegister,investigate_lock,3291840733365063,,生成服务报告,system,1715683800119
operateApiRegister,materialConsumption_lock,2780577351304031,,数据锁定,system,1684807347120
operateApiRegister,materialConsumption_lock,3281719775134564,,生成服务报告,system,1715683800118
operateApiRegister,materialRequisition_lock,1382176028787616,,领料单锁定,system,1608026099000
operateApiRegister,materialRequisition_lock,3281719775134543,,生成服务报告,system,1715683800118
operateApiRegister,materialReturn_lock,1382176028787620,,退料单锁定,system,1608026099000
operateApiRegister,materialReturn_lock,3281719775134544,,生成服务报告,system,1715683800118
operateApiRegister,order_lock,1251588728275843,,自定义实体模板,system,1590745637741
operateApiRegister,order_lock,3281719775134536,,生成服务报告,system,1715683800118
operateApiRegister,packingList_lock,1526535685030829,,装箱单锁定,system,1608026099000
operateApiRegister,packingList_lock,3291840733365059,,生成服务报告,system,1715683800118
operateApiRegister,parts_lock,1526535685030833,,配件锁定,system,1608026099000
operateApiRegister,parts_lock,3281719775134553,,生成服务报告,system,1715683800118
operateApiRegister,personalMaterialTransfer_lock,1526535685030788,,个人库物料转移锁定,system,1608026099000
operateApiRegister,personalMaterialTransfer_lock,3281719775134563,,生成服务报告,system,1715683800118
operateApiRegister,personalOutOfStorage_lock,2780577351304010,,数据锁定,system,1684807240182
operateApiRegister,personalOutOfStorage_lock,3281719775134562,,生成服务报告,system,1715683800118
operateApiRegister,personalWarehouse_lock,3053767293846400,,数据锁定,system,1701100800000
operateApiRegister,personalWarehouse_lock,3281719775134561,,生成服务报告,system,1715683800118
operateApiRegister,preventiveMaintenance_lock,1382176028787632,,维保计划锁定,system,1608026099000
operateApiRegister,preventiveMaintenance_lock,3281719775134576,,生成服务报告,system,1715683800118
operateApiRegister,projectBaseLine_lock,2780578744206163,,数据锁定,system,1684809752964
operateApiRegister,projectBaseLine_lock,3291840733365067,,生成服务报告,system,1715683800119
operateApiRegister,projectChange_lock,3054001620468654,,数据锁定,system,1701167672545
operateApiRegister,projectChange_lock,3291840733365068,,生成服务报告,system,1715683800119
operateApiRegister,purchaseOrder_lock,1526535685030805,,采购订单锁定,system,1608026099000
operateApiRegister,purchaseOrder_lock,3281719775134541,,生成服务报告,system,1715683800118
operateApiRegister,purchaseReturn_lock,1526535685030809,,采购退货锁定,system,1608026099000
operateApiRegister,purchaseReturn_lock,3281719775134542,,生成服务报告,system,1715683800118
operateApiRegister,qualityAssurance_lock,3053767293846404,,数据锁定,system,1701100800000
operateApiRegister,qualityAssurance_lock,3291840733365056,,生成服务报告,system,1715683800118
operateApiRegister,qualityAssuranceFile_lock,3053767293846410,,数据锁定,system,1701100800000
operateApiRegister,qualityAssuranceFile_lock,3281719775134577,,生成服务报告,system,1715683800118
operateApiRegister,questionBank_lock,2780579341124453,,数据锁定,system,1684810498516
operateApiRegister,questionBank_lock,3291840733365062,,生成服务报告,system,1715683800119
operateApiRegister,receiveNote_lock,1526535685030825,,收货单锁定,system,1608026099000
operateApiRegister,receiveNote_lock,3281719775134540,,生成服务报告,system,1715683800118
operateApiRegister,repairJob_creteTeamMember,2786246312051208,,添加团队成员,system,1685010326697
operateApiRegister,repairJob_creteTeamMember,3054001620468640,,添加团队成员,system,1701167591106
operateApiRegister,repairJob_deleteTeamMember,2786246312051209,,删除团队成员,system,1685010326697
operateApiRegister,repairJob_deleteTeamMember,3054001620468641,,删除团队成员,system,1701167591106
operateApiRegister,repairJob_lock,3054001620468633,,数据锁定,system,1701167591106
operateApiRegister,repairJob_lock,3281719775134572,,生成服务报告,system,1715683800118
operateApiRegister,repairJob_transfers,1526535685030793,,维修项转移,system,1608026099000
operateApiRegister,repairJob_transfers,3054001620468635,,数据转移,system,1701167591106
operateApiRegister,repairTask_creteTeamMember,2786246312051210,,添加团队成员,system,1685010326698
operateApiRegister,repairTask_creteTeamMember,3054001620468619,,添加团队成员,system,1701167461884
operateApiRegister,repairTask_deleteTeamMember,2786246312051211,,删除团队成员,system,1685010326698
operateApiRegister,repairTask_deleteTeamMember,3054001620468620,,删除团队成员,system,1701167461884
operateApiRegister,repairTask_lock,3054001620468612,,数据锁定,system,1701167461884
operateApiRegister,repairTask_lock,3281719775134571,,生成服务报告,system,1715683800118
operateApiRegister,repairTask_transfers,1526535685030795,,维修项记录转移,system,1608026099000
operateApiRegister,repairTask_transfers,3054001620468614,,数据转移,system,1701167461884
operateApiRegister,repairTemplate_lock,3053767293846402,,数据锁定,system,1701100800000
operateApiRegister,repairTemplate_lock,3281719775134573,,生成服务报告,system,1715683800118
operateApiRegister,repairTemplateItem_lock,2780577837073264,,数据锁定,system,1684808936180
operateApiRegister,repairTemplateItem_lock,3281719775134574,,生成服务报告,system,1715683800118
operateApiRegister,resourceHour_lock,2780577837073242,,数据锁定,system,1684808626385
operateApiRegister,resourceHour_lock,3281719775134569,,生成服务报告,system,1715683800118
operateApiRegister,returnMaterialAuthorization_lock,1526535685030799,,退货授权锁定,system,1608026099000
operateApiRegister,returnMaterialAuthorization_lock,3281719775134575,,生成服务报告,system,1715683800118
operateApiRegister,serviceCase_lock,1382176028787586,,服务工单锁定,system,1606373984000
operateApiRegister,serviceCase_lock,3281719775134537,,生成服务报告,system,1715683800118
operateApiRegister,serviceProject_lock,1382176028787624,,服务项目锁定,system,1608026099000
operateApiRegister,serviceProject_lock,3281719775134548,,生成服务报告,system,1715683800118
operateApiRegister,serviceStage_lock,2780576849429324,,数据锁定,system,1684749418037
operateApiRegister,serviceStage_lock,3281719775134549,,生成服务报告,system,1715683800118
operateApiRegister,serviceTask_lock,1382176028787628,,服务任务锁定,system,1608026099000
operateApiRegister,serviceTask_lock,3281719775134550,,生成服务报告,system,1715683800118
operateApiRegister,skillModel_lock,2780576849429335,,数据锁定,system,1684749547485
operateApiRegister,skillModel_lock,3281719775134556,,生成服务报告,system,1715683800118
operateApiRegister,skillRequired_lock,2780576849429357,,数据锁定,system,1684750397894
operateApiRegister,skillRequired_lock,3281719775134557,,生成服务报告,system,1715683800118
operateApiRegister,stockIn_lock,2786246543152303,,数据锁定,system,1701100800000
operateApiRegister,stockIn_lock,3281719775134546,,生成服务报告,system,1715683800118
operateApiRegister,stockOut_lock,2786246543152305,,数据锁定,system,1701100800000
operateApiRegister,stockOut_lock,3281719775134545,,生成服务报告,system,1715683800118
operateApiRegister,stockTransfer_lock,3052376655397808,,数据锁定,system,1701100800000
operateApiRegister,stockTransfer_lock,3281719775134547,,生成服务报告,system,1715683800118
operateApiRegister,taskResource_lock,2780577837073231,,数据锁定,system,1684807789602
operateApiRegister,taskResource_lock,3281719775134568,,生成服务报告,system,1715683800118
operateApiRegister,timeSheet_lock,3053767293846408,,数据锁定,system,1701100800000
operateApiRegister,timeSheet_lock,3291840733365058,,生成服务报告,system,1715683800118
operateApiRegister,warehouse_lock,2786246543152301,,数据锁定,system,1701100800000
operateApiRegister,warehouse_lock,3281719775134560,,生成服务报告,system,1715683800118
operateApiStatement,com.rkhd.data.xobject.outboundcheck.actions.rest.checkOut,3731944353619418,,检查库存,system,1745234532000
operateApiStatement,com.rkhd.data.xobject.outboundcheck.actions.rest.checkOut,3731944353619420,,检查库存,system,1745234532000
operateApiStatement,com.rkhd.data.xobject.outboundcheck.actions.rest.checkOut,3731944353619422,,检查库存,system,1745234532000
operateApiStatement,com.rkhd.data.xobject.outboundcheck.actions.rest.checkOut,3731944353619424,,检查库存,system,1745234532000
operateApiStatement,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity,3731944353619403,,生成小程序动态,system,1745234532000
operateApiStatement,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity,3731944353619405,,生成小程序动态,system,1745234532000
operateApiStatement,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity,3731944353619407,,生成小程序动态,system,1745234532000
operateApiStatement,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity,3731944353619409,,生成小程序动态,system,1745234532000
operateApiStatement,com.rkhd.data.xobject.wxActivity.actions.rest.addActivity,3731944353619411,,生成小程序动态,system,1745234532000
operateApiStatement,com.rkhd.ienterprise.paas.action.rest.testSystemScheduleEvent,1969224695251809,,系统级定时调度事件测试,system,1614325858000
operateApiStatement,com.rkhd.ienterprise.paas.action.rest.testSystemScheduleEvent,1976754583602008,,系统级定时调度事件测试,system,1590745637370
operateApiStatement,com.rkhd.xobject.suggest.actions.rest.sendMq,2302199948137413,,小易建议事件,system,1656036605000
operateApiStatement,com.rkhd.xobject.suggest.actions.rest.sendMq,3797097420329856,,小易建议事件,system,1656036605000
xobjectExtendConfig,leave,1134464686440455,,请假,system,1584007029625
xobjectExtendConfig,leave,1144265764175912,,请假,system,1584605239930
xobjectFlowConfig,leave,1134464686440456,,请假,system,1584007029644
xobjectFlowConfig,leave,1144265764175913,,请假,system,1584605239940
xobjectFlowConfig,visitRoute,585248324173847,413,拜访路线,,1550485528391
xobjectFlowConfig,visitRoute,2181544552547236,413,拜访路线,,1550485528856
xobjectPrivilegeConfig,leave,1134464686440458,,请假,system,1584007029671
xobjectPrivilegeConfig,leave,1144265764175915,,请假,system,1584605239956
xobjectSocialConfig,leave,1134464686440457,,请假,system,1584007029658
xobjectSocialConfig,leave,1144265764175914,,请假,system,1584605239949
